"course","courseName","courseSubject","courseNumber","courseUrl","courseCredits","description"
"http://focu.io/data#LOYC240","Global Environmental Issues and Ecological Justice","LOYC","240",,"3.0","Groupwork simulation of the international climate change negotiations through the United Nations Framework Convention on Climate Change (UNFCCC).  Groups must come to an agreement for further reducing fossil fuel emissions following the success of the Paris Climate Accords in 2015."
"http://focu.io/data#LOYC298","SEL TOPICS IN LOYC","LOYC","298",,"3.0","Film production and exhibition"
"http://focu.io/data#LOYC310","Science and the Contemporary World","LOYC","310",,"3.0","Check academic program site"
"http://focu.io/data#LOYC320","Biodiversity on Earth","LOYC","320",,"3.0","Fieldwork on biodiversity in the neighbourhood"
"http://focu.io/data#LOYC330","SELF, CULTURE, & DEVELOPMENT","LOYC","330",,"3.0","Check academic program site"
"http://focu.io/data#LOYC340","Culture and Communication","LOYC","340",,"3.0","Check academic program site"
"http://focu.io/data#LOYC350","Internship in Sustainability","LOYC","350",,"3.0","Check academic program site"
"http://focu.io/data#LOYC398","Selected Topics in the Loyola College for Diversity and Sustainability","LOYC","398",,"3.0","Check academic program site"
"http://focu.io/data#LOYC398K","Special Topics in LOYC;  Orientation to International Community Engagement","LOYC","398K",,"3.0","Check academic program site"
"http://focu.io/data#LOYC398L","Select Top/Loyola College for Diversity and Sustainability - Urban Agriculture in Mtl.","LOYC","398L",,"3.0","Check academic program site"
"http://focu.io/data#LOYC420","Integrative Seminar","LOYC","420",,"3.0","Most students (about 3/4 of the students) do a hands-on internship of relevance to Sustainability or Diversity Studies in the community and then reflect on their learning through classroom assignments. The rest of the students do a directed-study research project."
"http://focu.io/data#LUCC298","SEL. INTERDISC. PROBLEMS","LUCC","298",,"3.0","Check academic program site"
"http://focu.io/data#LUCC326","TOPICS IN THE HUMANITIES III","LUCC","326",,"3.0","Check academic program site"
"http://focu.io/data#LUCC328","TOPICS IN THE HUMANITIES IV","LUCC","328",,"3.0","Check academic program site"
"http://focu.io/data#LUCC398","SPECIAL COLLEGE SEMINAR","LUCC","398",,"3.0","Check academic program site"
"http://focu.io/data#LUCC498","LUCC SELECTED PROBLEMS","LUCC","498",,"3.0","Check academic program site"
"http://focu.io/data#MACF401","Mathematical and Computational Finance I","MACF","401",,"3.0","Modeling financial variables and pricing assets, calibration to real world financial data"
"http://focu.io/data#MACF402","Mathematical and Computational Finance II","MACF","402",,"3.0","Modeling financial variables and pricing assets, calibration to real world data, simulation and other numerical methods"
"http://focu.io/data#MACF491","TOPICS/MATH & COMP. FINANCE","MACF","491",,"3.0","Check academic program site"
"http://focu.io/data#MANA201","Introduction to Business and Management","MANA","201",,"3.0","Check academic program site"
"http://focu.io/data#MANA202","Human Behaviour in Organizations","MANA","202",,"3.0","Check academic program site"
"http://focu.io/data#MANA298","Business Law","MANA","298",,"3.0","Check academic program site"
"http://focu.io/data#MANA300","Entrepreneurship: Launching Your Business","MANA","300",,"3.0","Students formulate their own business plans"
"http://focu.io/data#MANA341","Organization Theory and Design","MANA","341",,"3.0","Check academic program site"
"http://focu.io/data#MANA343","COMMUNICATION & NEGOTIATION","MANA","343",,"3.0","Practice, role play, and simulations"
"http://focu.io/data#MANA362","Human Resource Management","MANA","362",,"3.0","Check academic program site"
"http://focu.io/data#MANA366","Industrial Relations and Collective Bargaining","MANA","366",,"3.0","Cases, role-playing, and simulations"
"http://focu.io/data#MANA369","Business and Sustainability","MANA","369",,"3.0","Check academic program site"
"http://focu.io/data#MANA374","SUSTAINABLE MANAGEMENT","MANA","374",,"3.0","Check academic program site"
"http://focu.io/data#MANA390","HONOURS SEMINAR IN MANAGEMENT I","MANA","390",,"3.0","Check academic program site"
"http://focu.io/data#MANA420","Management Research for Decision Making","MANA","420",,"3.0","HandsÃ¢ÂÂon experience with basic research techniques"
"http://focu.io/data#MANA443","Compensation and Benefits Management","MANA","443",,"3.0","Role play salary negotiation exercise to develop pay negotiation skills. Team paper consists of a consulting project where students create a compensation policy and salary structure based on actual pay data, company  and industry research. Presentation requires defending recommendations."
"http://focu.io/data#MANA444","Training and Development","MANA","444",,"3.0","Topics covered in this course include how training needs are assessed, how effective training programs are designed, how to ensure that learning achieved in training is transferred to the work, and how training programs are evaluated."
"http://focu.io/data#MANA445","Health and Safety Management","MANA","445",,"3.0","Check academic program site"
"http://focu.io/data#MANA446","Workplace Planning and Staffing","MANA","446",,"3.0","Real-world exploration of staffing in a specific company"
"http://focu.io/data#MANA447","Leadership and Motivation","MANA","447",,"3.0","Cases and simulations"
"http://focu.io/data#MANA451","Managing a Small Business","MANA","451",,"3.0","Check academic program site"
"http://focu.io/data#MANA463","Strategic Human Resource Management","MANA","463",,"3.0","Check academic program site"
"http://focu.io/data#MANA466","MGMT. OF MULTINATIONAL CORPS","MANA","466",,"3.0","Check academic program site"
"http://focu.io/data#MANA477","REAL ESTATE LAW","MANA","477",,"3.0","Check academic program site"
"http://focu.io/data#MANA478","Entrepreneurial Company Law","MANA","478",,"3.0","Check academic program site"
"http://focu.io/data#MANA479","Employment Law","MANA","479",,"3.0","Check academic program site"
"http://focu.io/data#MANA480","Entrepreneurial Family Business","MANA","480",,"3.0","Check academic program site"
"http://focu.io/data#MANA481","MANAGEMENT CONSULTING","MANA","481",,"3.0","RealÃ¢ÂÂworld consulting project that students conduct with a client firm"
"http://focu.io/data#MANA482","Financing of Entrepreneurial Ventures","MANA","482",,"3.0","Check academic program site"
"http://focu.io/data#MANA490","HONOURS SEMINAR IN MANAGEMENT II","MANA","490",,"3.0","Check academic program site"
"http://focu.io/data#MANA493","INTERNATIONAL BUSINESS LAW","MANA","493",,"3.0","Check academic program site"
"http://focu.io/data#MANA498","SPEC TOP/HUMAN RESOURCE MGMT","MANA","498",,"3.0","Check academic program site"
"http://focu.io/data#MANA499","SPECIAL TOPICS IN MANAGEMENT","MANA","499",,"3.0","Check academic program site"
"http://focu.io/data#MANA595","SPECIAL TOPICS/ADMINISTRAT'N","MANA","595",,"3.0","Check academic program site"
"http://focu.io/data#MANA659","Executing Strategies","MANA","659",,"3.0","Check academic program site"
"http://focu.io/data#MANA665","Management of Change","MANA","665",,"3.0","Check academic program site"
"http://focu.io/data#MANA667","Corporate Governance","MANA","667",,"3.0","Check academic program site"
"http://focu.io/data#MANA668","Sustainable Business Strategy","MANA","668","ÃÂ ","3.0","Case based pedagogy, hands-on experience using and developing relevant tools and practices, often directly with Montreal-based organizations"
"http://focu.io/data#MANA670","Management Consulting","MANA","670",,"3.0","Check academic program site"
"http://focu.io/data#MANA681","Global Competition and International Strategy","MANA","681",,"3.0","Check academic program site"
"http://focu.io/data#MANA682","HUMAN RESOURCES MANAGEMENT","MANA","682",,"3.0","Check academic program site"
"http://focu.io/data#MANA683","ENTREPRENEURSHIP AND SMALL BUSINESS","MANA","683",,"3.0","Check academic program site"
"http://focu.io/data#MANA684","ENTREPRENEURSHIP THROUGH ACQUISITION","MANA","684","https://www.concordia.ca/jmsb/mba/program/curriculum/management-electives.html","3.0","Students evaluate opportunities to acquire firms and alternative strategies to successfully acquire and manage these firms."
"http://focu.io/data#MANA690","LIVE CASE EXPERIENCE","MANA","690",,"3.0","Check academic program site"
"http://focu.io/data#MANA691","SEMINAR-STRATEGIES IN ACTION","MANA","691",,"3.0","Check academic program site"
"http://focu.io/data#MANA695","SEMINAR IN SPECIAL TOPICS","MANA","695",,"3.0","Check academic program site"
"http://focu.io/data#MANA695H","SEMINAR IN SPECIAL TOPICS - Human Resource Mgmt","MANA","695H",,"3.0","Check academic program site"
"http://focu.io/data#MANA696","SEMINAR IN SPECIAL TOPICS","MANA","696",,"3.0","Check academic program site"
"http://focu.io/data#MARA203","Modern Standard Arabic for Heritage Speakers I","MARA","203",,"3.0","lab work"
"http://focu.io/data#MARA207","Modern Standard Arabic for Heritage Speakers II","MARA","207",,"3.0","lab work"
"http://focu.io/data#MARA250","Intermediate Modern Standard Arabic II","MARA","250",,"3.0","lab work"
"http://focu.io/data#MARA301","Advanced Arabic","MARA","301",,"3.0","Check academic program site"
"http://focu.io/data#MARA310","Introduction to the Literature of the Arab World","MARA","310",,"3.0","Check academic program site"
"http://focu.io/data#MARA320","MODERN ARABIC FICTION","MARA","320",,"3.0","Check academic program site"
"http://focu.io/data#MARA365","The Culture and Civilization of the Arab World: The Golden Age","MARA","365",,"3.0","Check academic program site"
"http://focu.io/data#MARA367","Culture and Civilization of the Arab World: The Modern Age","MARA","367",,"3.0","Check academic program site"
"http://focu.io/data#MARA398","SPECIAL TOPICS IN ARABIC","MARA","398",,"3.0","Check academic program site"
"http://focu.io/data#MARA480","TUTORIAL","MARA","480",,"3.0","Check academic program site"
"http://focu.io/data#MARK201","Introduction to Marketing","MARK","201",,"3.0","Check academic program site"
"http://focu.io/data#MARK301","Marketing Management II","MARK","301",,"3.0","Active application of theory and case studies"
"http://focu.io/data#MARK302","Marketing Research","MARK","302",,"3.0","Check academic program site"
"http://focu.io/data#MARK305","Consumer Behaviour","MARK","305",,"3.0","This course analyzes the motivations, roles, and behaviour of the consumers, how they are affected by economic, social, and cultural influences, and how the marketer may model this behaviour for decision-making purposes."
"http://focu.io/data#MARK444","SPORTS MARKETING","MARK","444",,"3.0","The overall objective of the course is to familiarize students with the keys to success in each facet of sports marketing. It covers all aspects of the marketing management process in the particular context of sports marketing and allocates attention to the two major aspects: marketing through sports and marketing of sports."
"http://focu.io/data#MARK451","Marketing of Services","MARK","451",,"3.0","The whole spectrum is covered, including the active application of theory, a high degree of realism, facilitated reflection, the identification of skills, connection to life after graduation, case studies, and real-world projects/assignments."
"http://focu.io/data#MARK452","e-Marketing","MARK","452",,"3.0","This course offers an introduction to e-marketing strategies and tools that are required for effective marketing via electronic media."
"http://focu.io/data#MARK453","Marketing Communications","MARK","453",,"3.0","Cases and role-playing"
"http://focu.io/data#MARK454","Personal Selling","MARK","454",,"3.0","Real world project, sales presentations, role playing, social style simulation, and reflective writing "
"http://focu.io/data#MARK457","Marketing Channels","MARK","457",,"3.0","This course focuses on the different ways in which organizations make their goods and services available for consumption: the inter-organizational system that makes up channels of distribution."
"http://focu.io/data#MARK458","The Marketing of Food","MARK","458",,"3.0","Real world project managed as capstone project involving real client organizations in agri-food; 5 to 9 guest speakers from industry, each discussing real and recent projects in agri-food marketing; 1 to 2 case studies each term; industry-focused weekly readings."
"http://focu.io/data#MARK460","Integrated Marketing Communications Practicum","MARK","460",,"3.0","Check academic program site"
"http://focu.io/data#MARK462","(also listed as IBUS 462) Environment of World Business","MARK","462",,"3.0","This is a foundation course in international business; the objective is to present information which exposes the student to cultural, social, political, economic, legal, and financial environments in which Canadian business executives manage their operations abroad."
"http://focu.io/data#MARK463","Retailing","MARK","463",,"3.0","Includes a project where students create an innovative retail product/service that also serves a social cause"
"http://focu.io/data#MARK465","(also listed as IBUS 465) International Marketing Management","MARK","465",,"3.0","This course studies the management approach to international marketing, with emphasis on key variables that are controllable by the international marketing manager. "
"http://focu.io/data#MARK485","Business-to-Business Marketing","MARK","485",,"3.0","The whole spectrum is covered, including the active application of theory, a high degree of realism, facilitated reflection, the identification of skills, connection to life after graduation, case studies, and real-world projects/assignments."
"http://focu.io/data#MARK486","Product Strategy and Innovation","MARK","486",,"3.0","Real world project, workshops, case studies, product pitches, and reflective writing"
"http://focu.io/data#MARK491","SPECIAL TOPICS SEMINAR","MARK","491",,"3.0","This course focuses on issues of current and potential concern to marketers. "
"http://focu.io/data#MARK492","CROSS-CULTURAL COMMUN & MGMT","MARK","492",,"3.0","This course deals with the multicultural dimensions of international business operations. The objective is to develop Canadian managerial skills for effective performance in an international setting. "
"http://focu.io/data#MARK493","Critical Issues in Marketing","MARK","493",,"3.0","This course focuses on issues of current and potential concern to marketers. "
"http://focu.io/data#MARK495","Strategic Marketing Planning","MARK","495",,"3.0","Capstone course with computer-based marketing strategy simulation cases"
"http://focu.io/data#MARK498","ADVANCED TOPICS IN MARKETING","MARK","498",,"3.0","Check academic program site"
"http://focu.io/data#MARK595","SPECIAL TOPICS IN MARKETING","MARK","595",,"3.0","Check academic program site"
"http://focu.io/data#MARK671","CONSUMER BEHAVIOR","MARK","671","ÃÂ ","3.0","This course introduces frameworks, tools, and concepts that are relevant to the consumption of goods and services. The focus in on understanding consumer behaviour in order to develop and execute effective marketing strategies."
